filename,x,y
Maximum Projection_ch01_SV.tif,812.9,485.3
Maximum Projection_ch01_SV.tif,554.1481481481482,487.74074074074076
Maximum Projection_ch01_SV.tif,802.3333333333334,485.55555555555554
Maximum Projection_ch01_SV.tif,706.6666666666666,488.5
Maximum Projection_ch01_SV.tif,807.0,488.0
Maximum Projection_ch01_SV.tif,713.7142857142857,490.42857142857144
Maximum Projection_ch01_SV.tif,786.0,492.0
Maximum Projection_ch01_SV.tif,711.4545454545455,493.1818181818182
Maximum Projection_ch01_SV.tif,589.5,495.0
Maximum Projection_ch01_SV.tif,787.0,495.25
Maximum Projection_ch01_SV.tif,672.25,496.75
Maximum Projection_ch01_SV.tif,699.5,497.0
Maximum Projection_ch01_SV.tif,713.6666666666666,497.0
Maximum Projection_ch01_SV.tif,803.5,497.5
Maximum Projection_ch01_SV.tif,787.75,499.5
Maximum Projection_ch01_SV.tif,806.5,498.0
Maximum Projection_ch01_SV.tif,601.516129032258,502.96774193548384
Maximum Projection_ch01_SV.tif,717.5,500.0
Maximum Projection_ch01_SV.tif,719.15,503.1
Maximum Projection_ch01_SV.tif,724.0,502.1666666666667
Maximum Projection_ch01_SV.tif,674.3231707317074,513.0914634146342
Maximum Projection_ch01_SV.tif,723.0,505.5
Maximum Projection_ch01_SV.tif,592.5,506.5
Maximum Projection_ch01_SV.tif,609.65,510.4
Maximum Projection_ch01_SV.tif,572.5384615384615,512.6153846153846
Maximum Projection_ch01_SV.tif,727.5,510.5
Maximum Projection_ch01_SV.tif,669.25,517.0
Maximum Projection_ch01_SV.tif,795.0,517.5
Maximum Projection_ch01_SV.tif,575.7333333333333,520.2666666666667
Maximum Projection_ch01_SV.tif,737.3,520.0
Maximum Projection_ch01_SV.tif,792.5,518.5
Maximum Projection_ch01_SV.tif,636.0,521.0
Maximum Projection_ch01_SV.tif,573.1818181818181,524.4545454545455
Maximum Projection_ch01_SV.tif,592.0560344827586,534.8189655172414
Maximum Projection_ch01_SV.tif,740.0,523.5714285714286
Maximum Projection_ch01_SV.tif,774.0,522.5
Maximum Projection_ch01_SV.tif,776.5,523.0
Maximum Projection_ch01_SV.tif,581.25,524.75
Maximum Projection_ch01_SV.tif,679.921875,530.6875
Maximum Projection_ch01_SV.tif,579.6666666666666,527.1666666666666
Maximum Projection_ch01_SV.tif,635.5,532.0
Maximum Projection_ch01_SV.tif,571.3333333333334,537.2222222222222
Maximum Projection_ch01_SV.tif,659.5,535.0
Maximum Projection_ch01_SV.tif,604.0416666666666,539.1666666666666
Maximum Projection_ch01_SV.tif,574.6666666666666,541.3333333333334
Maximum Projection_ch01_SV.tif,577.3333333333334,542.0
Maximum Projection_ch01_SV.tif,613.3333333333334,541.8888888888889
Maximum Projection_ch01_SV.tif,743.3333333333334,541.6666666666666
Maximum Projection_ch01_SV.tif,746.0,541.5
Maximum Projection_ch01_SV.tif,599.7777777777778,545.0
Maximum Projection_ch01_SV.tif,570.4814814814815,550.4629629629629
Maximum Projection_ch01_SV.tif,606.3,545.6
Maximum Projection_ch01_SV.tif,745.7558139534884,548.2209302325581
Maximum Projection_ch01_SV.tif,556.1,547.6
Maximum Projection_ch01_SV.tif,619.5,546.5
Maximum Projection_ch01_SV.tif,753.5,546.5
Maximum Projection_ch01_SV.tif,576.3333333333334,549.0
Maximum Projection_ch01_SV.tif,580.0,549.5
Maximum Projection_ch01_SV.tif,607.0,549.3333333333334
Maximum Projection_ch01_SV.tif,538.5,552.0
Maximum Projection_ch01_SV.tif,742.5,555.0
Maximum Projection_ch01_SV.tif,756.5,557.5
Maximum Projection_ch01_SV.tif,791.5833333333334,559.5833333333334
Maximum Projection_ch01_SV.tif,530.25,560.0
Maximum Projection_ch01_SV.tif,747.3611111111111,562.0833333333334
Maximum Projection_ch01_SV.tif,570.1428571428571,563.1428571428571
Maximum Projection_ch01_SV.tif,577.6,563.4
Maximum Projection_ch01_SV.tif,596.0,563.5
Maximum Projection_ch01_SV.tif,598.0,563.5
Maximum Projection_ch01_SV.tif,552.5,564.0
Maximum Projection_ch01_SV.tif,554.25,581.0411392405064
Maximum Projection_ch01_SV.tif,583.0,564.4
Maximum Projection_ch01_SV.tif,573.5,567.5
Maximum Projection_ch01_SV.tif,578.0,567.8888888888889
Maximum Projection_ch01_SV.tif,581.6666666666666,567.3333333333334
Maximum Projection_ch01_SV.tif,584.5,567.0
Maximum Projection_ch01_SV.tif,758.1666666666666,566.6666666666666
Maximum Projection_ch01_SV.tif,603.6666666666666,569.3333333333334
Maximum Projection_ch01_SV.tif,608.8,570.4
Maximum Projection_ch01_SV.tif,616.8,569.6
Maximum Projection_ch01_SV.tif,567.5,572.0
Maximum Projection_ch01_SV.tif,775.8636363636364,574.4545454545455
Maximum Projection_ch01_SV.tif,562.3928571428571,577.5
Maximum Projection_ch01_SV.tif,569.5,574.5
Maximum Projection_ch01_SV.tif,735.8,577.6
Maximum Projection_ch01_SV.tif,571.5,577.0
Maximum Projection_ch01_SV.tif,612.8181818181819,578.2727272727273
Maximum Projection_ch01_SV.tif,626.5,577.0
Maximum Projection_ch01_SV.tif,520.4285714285714,580.2857142857143
Maximum Projection_ch01_SV.tif,536.3333333333334,580.0
Maximum Projection_ch01_SV.tif,528.0350877192982,597.8040935672515
Maximum Projection_ch01_SV.tif,541.25,584.0
Maximum Projection_ch01_SV.tif,545.25,582.75
Maximum Projection_ch01_SV.tif,627.5,582.0
Maximum Projection_ch01_SV.tif,537.0,585.0
Maximum Projection_ch01_SV.tif,538.5,588.0
Maximum Projection_ch01_SV.tif,673.375,590.3125
Maximum Projection_ch01_SV.tif,763.1666666666666,589.1666666666666
Maximum Projection_ch01_SV.tif,792.5,589.0
Maximum Projection_ch01_SV.tif,793.0,593.5
Maximum Projection_ch01_SV.tif,506.0615384615385,600.3846153846154
Maximum Projection_ch01_SV.tif,541.3333333333334,597.0
Maximum Projection_ch01_SV.tif,699.5,600.0
Maximum Projection_ch01_SV.tif,807.6642685851319,630.9352517985611
Maximum Projection_ch01_SV.tif,518.5,602.0
Maximum Projection_ch01_SV.tif,601.2592592592592,607.8765432098766
Maximum Projection_ch01_SV.tif,567.5,605.5
Maximum Projection_ch01_SV.tif,506.0,607.5
Maximum Projection_ch01_SV.tif,741.44,609.52
Maximum Projection_ch01_SV.tif,543.1666666666666,610.3333333333334
Maximum Projection_ch01_SV.tif,517.320197044335,618.5418719211823
Maximum Projection_ch01_SV.tif,641.5,611.0
Maximum Projection_ch01_SV.tif,653.0,613.5
Maximum Projection_ch01_SV.tif,790.5,613.0
Maximum Projection_ch01_SV.tif,562.1733333333333,618.84
Maximum Projection_ch01_SV.tif,598.8089887640449,619.8426966292135
Maximum Projection_ch01_SV.tif,673.6,616.0
Maximum Projection_ch01_SV.tif,787.9027777777778,620.7777777777778
Maximum Projection_ch01_SV.tif,592.5,617.5
Maximum Projection_ch01_SV.tif,576.5,618.0
Maximum Projection_ch01_SV.tif,669.9,624.1
Maximum Projection_ch01_SV.tif,478.5,625.0
Maximum Projection_ch01_SV.tif,560.0631578947368,631.8210526315789
Maximum Projection_ch01_SV.tif,570.7777777777778,624.5555555555555
Maximum Projection_ch01_SV.tif,657.3076923076923,625.3076923076923
Maximum Projection_ch01_SV.tif,664.5666666666667,627.5333333333333
Maximum Projection_ch01_SV.tif,669.0,627.5
Maximum Projection_ch01_SV.tif,684.8,628.4
Maximum Projection_ch01_SV.tif,491.736231884058,640.9652173913043
Maximum Projection_ch01_SV.tif,507.1818181818182,630.5454545454545
Maximum Projection_ch01_SV.tif,657.6774193548387,633.6451612903226
Maximum Projection_ch01_SV.tif,589.1833333333333,637.5833333333334
Maximum Projection_ch01_SV.tif,688.1666666666666,632.5
Maximum Projection_ch01_SV.tif,796.3777777777777,641.9333333333333
Maximum Projection_ch01_SV.tif,649.1666666666666,637.8333333333334
Maximum Projection_ch01_SV.tif,671.6666666666666,638.6666666666666
Maximum Projection_ch01_SV.tif,701.1804511278195,644.2406015037594
Maximum Projection_ch01_SV.tif,633.2,640.7
Maximum Projection_ch01_SV.tif,658.875,639.625
Maximum Projection_ch01_SV.tif,674.0,639.5
Maximum Projection_ch01_SV.tif,731.7307692307693,639.8846153846154
Maximum Projection_ch01_SV.tif,782.5,639.0
Maximum Projection_ch01_SV.tif,624.3333333333334,642.3333333333334
Maximum Projection_ch01_SV.tif,646.2222222222222,645.3333333333334
Maximum Projection_ch01_SV.tif,457.87719298245617,649.0877192982456
Maximum Projection_ch01_SV.tif,472.0,645.5
Maximum Projection_ch01_SV.tif,572.0,644.75
Maximum Projection_ch01_SV.tif,594.0294117647059,648.7941176470588
Maximum Projection_ch01_SV.tif,639.75,645.0
Maximum Projection_ch01_SV.tif,672.7857142857143,646.7857142857143
Maximum Projection_ch01_SV.tif,476.0,647.5
Maximum Projection_ch01_SV.tif,641.3333333333334,648.6666666666666
Maximum Projection_ch01_SV.tif,682.5,647.7142857142857
Maximum Projection_ch01_SV.tif,699.5,648.5
Maximum Projection_ch01_SV.tif,793.6666666666666,648.3333333333334
Maximum Projection_ch01_SV.tif,633.6666666666666,652.3333333333334
Maximum Projection_ch01_SV.tif,645.0,653.5
Maximum Projection_ch01_SV.tif,796.242718446602,659.0873786407767
Maximum Projection_ch01_SV.tif,580.6060606060606,657.5757575757576
Maximum Projection_ch01_SV.tif,675.25,655.0
Maximum Projection_ch01_SV.tif,683.0,660.4545454545455
Maximum Projection_ch01_SV.tif,710.515873015873,663.2063492063492
Maximum Projection_ch01_SV.tif,669.1,660.8
Maximum Projection_ch01_SV.tif,818.3125,661.4375
Maximum Projection_ch01_SV.tif,823.25,660.25
Maximum Projection_ch01_SV.tif,721.5294117647059,665.5294117647059
Maximum Projection_ch01_SV.tif,726.25,665.75
Maximum Projection_ch01_SV.tif,734.804347826087,668.304347826087
Maximum Projection_ch01_SV.tif,805.6666666666666,666.2222222222222
Maximum Projection_ch01_SV.tif,813.6,665.8
Maximum Projection_ch01_SV.tif,820.1634615384615,677.4519230769231
Maximum Projection_ch01_SV.tif,822.0,667.5
